DateKey,SalesPerson,SalesProductKey,CustomerKey,Sales,Cost Of Goods
8/15/2022,30788164,1016,409,887,90%
8/15/2022,30788369,1030,311,252,89%
8/15/2022,30788164,1042,516,571,92%
8/15/2022,30788253,1024,416,339,88%
8/15/2022,30788253,1048,605,653,88%
8/15/2022,30788253,1037,603,500,91%
8/15/2022,30788216,1041,601,456,88%
8/15/2022,30788164,1018,610,221,85%
8/15/2022,30788369,1062,519,602,90%
8/15/2022,30788164,1014,303,695,91%
8/15/2022,30788216,1041,407,74,91%
8/15/2022,30788164,1060,216,424,91%
8/15/2022,30788369,1060,611,356,90%
8/15/2022,30788369,1008,307,405,85%
8/15/2022,30788369,1056,204,386,91%
8/15/2022,30788369,1036,607,551,89%
8/15/2022,30788369,1016,612,911,94%
8/15/2022,30788253,1013,312,406,94%
8/15/2022,30788369,1025,218,334,87%
8/16/2022,30788164,1053,403,900,89%
8/16/2022,30788362,1056,603,701,89%
8/16/2022,30788369,1023,705,601,91%
8/16/2022,30788216,1060,201,486,89%
8/16/2022,30788216,1030,613,685,95%
8/16/2022,30788369,1014,604,522,94%
8/16/2022,30788253,1047,610,532,93%
8/16/2022,30788253,1036,705,555,87%
8/16/2022,30788362,1005,206,67,92%
8/16/2022,30788369,1016,601,307,86%
8/16/2022,30788362,1030,516,190,86%
8/16/2022,30788362,1054,617,870,89%
8/16/2022,30788336,1020,510,216,86%
8/16/2022,30788369,1047,611,159,92%
8/16/2022,30788253,1040,611,151,92%
8/16/2022,30788253,1052,517,853,90%
8/16/2022,30788164,1051,702,793,95%
8/16/2022,30788164,1034,616,243,88%
8/16/2022,30788369,1036,118,499,91%
8/16/2022,30788164,1031,510,380,91%
8/16/2022,30788164,1012,216,252,94%
8/16/2022,30788164,1070,613,143,88%
8/16/2022,30788369,1041,611,475,90%
8/16/2022,30788253,1061,403,224,85%
8/16/2022,30788369,1045,406,585,91%
8/16/2022,30788362,1058,408,720,93%
8/16/2022,30788253,1056,618,174,90%
8/16/2022,30788369,1050,419,670,86%
8/16/2022,30788369,1023,504,678,95%
8/16/2022,30788164,1006,403,229,94%
8/16/2022,30788336,1040,512,833,85%
8/16/2022,30788253,1049,102,21,86%
8/16/2022,30788164,1011,215,226,93%
8/16/2022,30788336,1030,414,656,94%
8/16/2022,30788164,1066,712,545,88%
8/16/2022,30788253,1060,619,477,87%
8/16/2022,30788253,1030,511,453,93%
8/16/2022,30788216,1028,407,979,94%
8/16/2022,30788164,1049,504,991,88%
8/16/2022,30788336,1036,314,625,85%
8/16/2022,30788253,1003,518,648,89%
8/16/2022,30788253,1054,119,690,94%
8/16/2022,30788369,1060,710,113,85%
8/16/2022,30788369,1067,112,233,91%
8/16/2022,30788362,1058,619,489,89%
8/16/2022,30788369,1058,602,574,92%
8/16/2022,30788362,1058,619,748,85%
8/16/2022,30788369,1058,602,153,88%
8/16/2022,30788369,1067,112,385,90%
8/16/2022,30788362,1058,619,741,94%
8/16/2022,30788369,1058,602,459,88%
8/16/2022,30788369,1067,112,61,93%
8/16/2022,30788362,1058,619,724,89%
8/16/2022,30788369,1028,619,720,95%
8/16/2022,30788253,1062,318,317,88%
8/16/2022,30788216,1034,413,295,90%
8/16/2022,30788253,1036,510,840,90%
8/16/2022,30788164,1062,606,161,89%
8/16/2022,30788369,1040,501,124,92%
8/16/2022,30788369,1067,609,289,94%
8/16/2022,30788216,1058,508,767,85%
8/17/2022,30788164,1047,617,291,92%
8/17/2022,30788216,1053,516,307,93%
8/17/2022,30788216,1045,107,454,86%
8/17/2022,30788164,1053,402,337,86%
8/17/2022,30788362,1031,614,744,93%
8/17/2022,30788253,1002,606,978,94%
8/17/2022,30788216,1028,606,671,86%
8/17/2022,30788164,1062,603,622,95%
8/17/2022,30788362,1039,613,751,90%
8/17/2022,30788369,1047,409,737,85%
8/17/2022,30788369,1004,308,893,91%
8/17/2022,30788369,1046,520,641,89%
8/17/2022,30788216,1030,502,81,91%
8/17/2022,30788253,1012,610,14,92%
8/17/2022,30788164,1044,616,328,88%
8/17/2022,30788164,1069,616,344,87%
8/17/2022,30788336,1017,404,643,90%
8/17/2022,30788216,1040,614,633,91%
8/17/2022,30788253,1069,605,306,90%
8/17/2022,30788362,1017,501,145,90%
8/17/2022,30788369,1038,618,370,89%
8/17/2022,30788164,1006,506,112,95%
8/17/2022,30788216,1007,509,436,85%
8/17/2022,30788362,1038,615,37,88%
8/17/2022,30788253,1040,402,181,94%
8/17/2022,30788336,1054,507,14,85%
8/17/2022,30788164,1035,318,958,85%
8/17/2022,30788336,1013,409,681,89%
8/17/2022,30788216,1011,605,582,86%
8/17/2022,30788369,1066,410,733,89%
8/17/2022,30788369,1011,219,503,91%
8/17/2022,30788164,1014,708,791,92%
8/17/2022,30788164,1022,112,98,95%
8/17/2022,30788369,1012,717,236,89%
8/17/2022,30788164,1051,617,984,86%
8/17/2022,30788164,1014,416,76,95%
8/17/2022,30788369,1050,120,939,90%
8/17/2022,30788216,1027,507,125,95%
8/17/2022,30788164,1040,610,895,90%
8/17/2022,30788164,1021,616,815,89%
8/17/2022,30788362,1013,619,817,87%
8/17/2022,30788253,1061,403,846,88%
8/17/2022,30788362,1034,616,529,91%
8/17/2022,30788164,1019,418,133,94%
8/17/2022,30788362,1034,604,902,91%
8/17/2022,30788362,1004,616,533,90%
8/17/2022,30788253,1025,111,998,87%
8/17/2022,30788164,1021,403,770,95%
8/17/2022,30788164,1007,616,904,94%
8/17/2022,30788369,1052,609,164,89%
8/17/2022,30788253,1054,615,998,89%
8/17/2022,30788253,1001,611,43,93%
8/17/2022,30788336,1040,615,122,87%
8/17/2022,30788362,1011,505,957,92%
8/17/2022,30788253,1010,508,650,86%
8/17/2022,30788362,1046,608,36,95%
8/17/2022,30788362,1011,505,764,94%
8/17/2022,30788253,1010,508,961,85%
8/17/2022,30788362,1046,608,737,88%
8/17/2022,30788253,1054,615,494,89%
8/17/2022,30788253,1001,611,952,94%
8/18/2022,30788336,1040,615,327,92%
8/18/2022,30788362,1011,505,577,86%
8/18/2022,30788253,1010,508,283,92%
8/18/2022,30788362,1046,608,96,89%
8/18/2022,30788253,1054,615,403,89%
8/18/2022,30788253,1001,611,152,95%
8/18/2022,30788336,1040,615,321,86%
8/18/2022,30788362,1011,505,620,95%
8/18/2022,30788253,1010,508,541,93%
8/18/2022,30788253,1053,313,996,88%
8/18/2022,30788362,1047,302,414,88%
8/18/2022,30788164,1042,502,674,85%
8/18/2022,30788164,1034,405,606,88%
8/18/2022,30788336,1055,616,286,93%
8/18/2022,30788362,1008,604,532,87%
8/18/2022,30788369,1026,120,889,92%
8/18/2022,30788369,1065,603,189,87%
8/18/2022,30788164,1039,505,956,94%
8/18/2022,30788253,1022,506,505,89%
8/18/2022,30788369,1009,402,353,85%
8/18/2022,30788253,1021,520,305,85%
8/18/2022,30788369,1003,11,997,86%
8/18/2022,30788253,1051,617,187,86%
8/18/2022,30788164,1066,215,917,95%
8/18/2022,30788164,1034,415,24,89%
8/18/2022,30788164,1055,304,398,87%
8/18/2022,30788362,1017,612,98,93%
8/18/2022,30788369,1004,614,551,91%
8/18/2022,30788253,1021,207,828,89%
8/18/2022,30788253,1033,610,974,87%
8/18/2022,30788164,1028,620,968,85%
8/18/2022,30788216,1006,208,87,88%
8/18/2022,30788216,1046,506,393,91%
8/18/2022,30788362,1061,305,340,93%
8/18/2022,30788369,1015,601,796,88%
8/18/2022,30788164,1019,203,641,85%
8/18/2022,30788164,1054,407,733,93%
8/18/2022,30788164,1013,617,958,92%
8/18/2022,30788336,1006,615,73,95%
8/18/2022,30788369,1044,407,484,86%
8/18/2022,30788369,1040,601,930,95%
8/18/2022,30788369,1012,520,592,92%
8/18/2022,30788164,1067,11,766,88%
8/18/2022,30788216,1004,205,179,91%
8/18/2022,30788253,1045,319,433,95%
8/18/2022,30788362,1039,614,99,86%
8/18/2022,30788336,1052,509,446,92%
8/18/2022,30788253,1026,720,812,91%
8/18/2022,30788216,1039,509,534,94%
8/18/2022,30788369,1015,614,779,88%
8/18/2022,30788164,1001,605,200,95%
8/18/2022,30788369,1032,508,241,88%
8/18/2022,30788253,1037,516,745,95%
8/18/2022,30788164,1013,308,815,92%
8/18/2022,30788336,1001,604,734,88%
8/18/2022,30788336,1043,304,786,91%
8/18/2022,30788253,1070,411,409,92%
8/18/2022,30788336,1068,410,150,92%
8/18/2022,30788216,1047,604,876,86%
8/18/2022,30788369,1070,612,207,92%
8/18/2022,30788164,1039,604,607,85%
8/19/2022,30788369,1041,705,821,87%
8/19/2022,30788253,1064,502,200,91%
8/19/2022,30788216,1058,606,269,94%
8/19/2022,30788253,1022,714,520,86%
8/19/2022,30788369,1005,603,572,92%
8/19/2022,30788216,1035,604,859,92%
8/19/2022,30788369,1004,613,200,94%
8/19/2022,30788362,1049,607,312,95%
8/19/2022,30788369,1007,411,783,91%
8/19/2022,30788336,1033,306,763,88%
8/19/2022,30788164,1052,208,39,89%
8/19/2022,30788362,1030,517,745,94%
8/19/2022,30788369,1006,518,830,86%
8/19/2022,30788253,1025,519,477,93%
8/19/2022,30788253,1031,401,641,86%
8/19/2022,30788253,1052,209,68,85%
8/19/2022,30788336,1037,317,493,87%
8/19/2022,30788164,1062,305,858,92%
8/19/2022,30788369,1015,17,202,89%
8/19/2022,30788336,1062,505,908,93%
8/19/2022,30788369,1015,17,455,87%
8/19/2022,30788336,1062,505,272,95%
8/19/2022,30788164,1062,305,570,91%
8/19/2022,30788369,1015,17,78,91%
8/19/2022,30788336,1062,505,759,92%
8/19/2022,30788164,1062,305,883,92%
8/19/2022,30788369,1015,17,358,90%
8/19/2022,30788336,1062,505,855,85%
8/19/2022,30788369,1050,511,402,92%
8/19/2022,30788253,1056,617,718,86%
8/19/2022,30788369,1026,402,705,90%
8/19/2022,30788164,1019,605,268,95%
8/19/2022,30788164,1012,610,201,94%
8/19/2022,30788369,1021,319,932,87%
8/19/2022,30788253,1047,217,282,88%
8/19/2022,30788369,1041,720,700,92%
8/19/2022,30788362,1002,606,566,95%
8/19/2022,30788336,1066,608,610,90%
8/19/2022,30788216,1004,620,278,92%
8/19/2022,30788164,1023,506,535,90%
8/19/2022,30788253,1048,512,610,87%
8/19/2022,30788253,1068,609,540,89%
8/19/2022,30788253,1031,204,47,88%
8/19/2022,30788164,1009,209,88,95%
8/19/2022,30788362,1021,609,444,85%
8/19/2022,30788164,1018,609,732,91%
8/19/2022,30788216,1059,613,729,85%
8/19/2022,30788216,1009,416,392,93%
8/19/2022,30788216,1007,509,239,90%
8/19/2022,30788253,1030,320,213,87%
8/19/2022,30788362,1051,314,45,88%
8/19/2022,30788336,1062,519,514,95%
8/19/2022,30788164,1055,315,41,91%
8/19/2022,30788369,1062,617,997,90%
8/19/2022,30788336,1024,614,839,89%
8/19/2022,30788253,1029,320,657,94%
8/19/2022,30788216,1042,410,763,88%
8/19/2022,30788164,1047,404,821,91%
8/19/2022,30788164,1001,502,526,86%
8/19/2022,30788253,1007,316,548,86%
8/19/2022,30788253,1040,419,568,92%
8/20/2022,30788336,1053,605,353,88%
8/20/2022,30788362,1058,411,149,92%
8/20/2022,30788216,1043,318,330,86%
8/20/2022,30788216,1068,520,43,92%
8/20/2022,30788362,1050,309,316,85%
8/20/2022,30788369,1002,610,389,94%
8/20/2022,30788369,1050,103,840,94%
8/20/2022,30788164,1028,401,996,89%
8/20/2022,30788336,1031,601,623,88%
8/20/2022,30788164,1013,502,115,94%
8/20/2022,30788164,1002,601,445,88%
8/20/2022,30788336,1024,215,455,87%
8/20/2022,30788164,1057,515,403,89%
8/20/2022,30788253,1066,512,776,85%
8/20/2022,30788216,1007,620,353,89%
8/20/2022,30788336,1062,506,980,95%
8/20/2022,30788369,1007,308,436,87%
8/20/2022,30788164,1060,618,733,88%
8/20/2022,30788164,1016,218,260,86%
8/20/2022,30788362,1047,514,493,88%
8/20/2022,30788369,1065,615,345,94%
8/20/2022,30788362,1048,617,671,85%
8/20/2022,30788369,1037,307,44,90%
8/20/2022,30788164,1055,520,203,91%
8/20/2022,30788253,1046,317,187,88%
8/20/2022,30788164,1055,306,92,87%
8/20/2022,30788164,1018,605,248,87%
8/20/2022,30788253,1051,219,120,87%
8/20/2022,30788362,1057,405,598,87%
8/20/2022,30788362,1051,616,827,85%
8/20/2022,30788164,1045,620,912,92%
8/20/2022,30788369,1003,607,659,95%
8/20/2022,30788362,1028,617,97,88%
8/20/2022,30788336,1064,617,721,89%
8/20/2022,30788253,1033,706,28,90%
8/20/2022,30788164,1048,718,692,93%
8/20/2022,30788216,1032,603,307,93%
8/20/2022,30788362,1028,617,420,92%
8/20/2022,30788336,1064,617,165,86%
8/20/2022,30788253,1033,706,420,91%
8/20/2022,30788164,1048,718,345,92%
8/20/2022,30788216,1032,603,769,86%
8/20/2022,30788369,1003,607,475,85%
8/20/2022,30788362,1028,617,903,90%
8/20/2022,30788336,1064,617,104,93%
8/20/2022,30788253,1033,706,771,86%
8/20/2022,30788164,1048,718,292,92%
8/20/2022,30788216,1032,603,978,95%
8/20/2022,30788369,1003,607,219,88%
8/20/2022,30788362,1028,617,746,92%
8/20/2022,30788369,1020,613,71,89%
8/20/2022,30788253,1048,204,530,93%
8/20/2022,30788362,1007,406,128,89%
8/20/2022,30788362,1002,519,802,95%
8/20/2022,30788253,1028,605,954,92%
8/20/2022,30788362,1019,303,241,92%
8/20/2022,30788369,1067,401,552,91%
8/20/2022,30788253,1001,615,516,95%
8/20/2022,30788164,1044,420,542,89%
8/20/2022,30788253,1019,516,25,90%
8/20/2022,30788369,1048,620,155,90%
8/21/2022,30788369,1048,317,477,88%
8/21/2022,30788369,1015,104,613,95%
8/21/2022,30788164,1016,602,58,88%
8/21/2022,30788253,1036,614,822,95%
8/21/2022,30788164,1029,202,801,91%
8/21/2022,30788362,1025,504,372,86%
8/21/2022,30788369,1066,505,894,90%
8/21/2022,30788336,1044,518,654,89%
8/21/2022,30788369,1021,502,326,85%
8/21/2022,30788216,1046,420,505,86%
8/21/2022,30788336,1023,506,453,85%
8/21/2022,30788336,1047,515,386,88%
8/21/2022,30788164,1048,519,264,88%
8/21/2022,30788164,1021,313,384,87%
8/21/2022,30788164,1039,617,994,91%
8/21/2022,30788253,1046,407,649,85%
8/21/2022,30788336,1066,401,533,93%
8/21/2022,30788369,1064,605,484,90%
8/21/2022,30788164,1002,502,325,86%
8/21/2022,30788253,1050,417,500,88%
8/21/2022,30788362,1009,614,865,92%
8/21/2022,30788164,1008,102,843,94%
8/21/2022,30788362,1040,415,95,93%
8/21/2022,30788362,1049,717,871,90%
8/21/2022,30788253,1008,618,549,86%
8/21/2022,30788253,1020,613,226,92%
8/21/2022,30788253,1052,613,790,87%
8/21/2022,30788164,1056,220,600,88%
8/21/2022,30788369,1004,609,151,87%
8/21/2022,30788164,1056,510,612,85%
8/21/2022,30788362,1008,214,282,87%
8/21/2022,30788253,1014,604,619,89%
8/21/2022,30788369,1009,311,874,89%
8/21/2022,30788164,1034,614,385,88%
8/21/2022,30788362,1023,318,665,94%
8/21/2022,30788164,1026,706,947,95%
8/21/2022,30788336,1043,118,350,94%
8/21/2022,30788253,1054,608,234,95%
8/21/2022,30788164,1007,620,547,86%
8/21/2022,30788336,1046,317,897,88%
8/21/2022,30788362,1069,612,957,85%
8/21/2022,30788369,1053,505,148,93%
8/21/2022,30788164,1027,503,929,88%
8/21/2022,30788253,1044,203,632,88%
8/21/2022,30788336,1025,508,633,85%
8/21/2022,30788369,1027,505,604,85%
8/21/2022,30788362,1015,313,652,92%
8/21/2022,30788336,1011,313,439,92%
8/21/2022,30788369,1036,408,348,92%
8/21/2022,30788369,1005,601,630,94%
8/21/2022,30788164,1010,612,502,93%
8/21/2022,30788369,1048,601,470,87%
8/21/2022,30788362,1013,607,530,89%
8/21/2022,30788369,1036,619,244,94%
8/21/2022,30788336,1043,610,932,93%
8/21/2022,30788164,1062,118,893,93%
8/21/2022,30788253,1021,606,61,90%
8/21/2022,30788216,1040,512,69,93%
8/21/2022,30788216,1040,512,834,94%
8/21/2022,30788216,1040,512,912,92%
8/21/2022,30788216,1047,616,85,94%
8/22/2022,30788369,1011,312,14,86%
8/22/2022,30788362,1022,314,126,93%
8/22/2022,30788362,1008,305,582,93%
8/22/2022,30788253,1010,619,175,91%
8/22/2022,30788216,1041,402,951,87%
8/22/2022,30788253,1026,512,810,93%
8/22/2022,30788164,1069,620,587,93%
8/22/2022,30788253,1054,609,591,93%
8/22/2022,30788336,1032,508,761,95%
8/22/2022,30788164,1037,515,394,87%
8/22/2022,30788369,1040,304,960,90%
8/22/2022,30788369,1061,612,202,95%
8/22/2022,30788369,1067,614,100,85%
8/22/2022,30788216,1067,610,109,88%
8/22/2022,30788369,1047,413,90,88%
8/22/2022,30788369,1012,518,177,88%
8/22/2022,30788336,1043,417,112,89%
8/22/2022,30788164,1059,517,554,85%
8/22/2022,30788253,1059,111,690,85%
8/22/2022,30788164,1021,320,950,88%
8/22/2022,30788336,1036,415,840,85%
8/22/2022,30788253,1020,304,390,86%
8/22/2022,30788362,1015,607,586,91%
8/22/2022,30788336,1046,604,272,88%
8/22/2022,30788164,1028,619,281,93%
8/22/2022,30788164,1001,614,419,92%
8/22/2022,30788369,1039,410,786,92%
8/22/2022,30788164,1054,602,262,94%
8/22/2022,30788164,1009,503,670,89%
8/22/2022,30788369,1050,620,308,91%
8/22/2022,30788362,1056,414,790,93%
8/22/2022,30788164,1064,404,485,93%
8/22/2022,30788253,1038,404,857,85%
8/22/2022,30788216,1043,516,46,89%
8/22/2022,30788216,1042,718,433,93%
8/22/2022,30788253,1064,607,951,94%
8/22/2022,30788369,1055,315,251,88%
8/22/2022,30788362,1053,404,845,93%
8/22/2022,30788369,1029,310,675,91%
8/22/2022,30788253,1052,620,539,93%
8/22/2022,30788336,1006,614,221,92%
8/22/2022,30788336,1012,715,276,85%
8/22/2022,30788216,1037,611,527,95%
8/22/2022,30788216,1008,409,384,88%
8/22/2022,30788336,1032,604,125,91%
8/22/2022,30788164,1049,615,73,88%
8/22/2022,30788369,1009,606,965,85%
8/22/2022,30788369,1009,620,543,95%
8/22/2022,30788362,1057,608,286,93%
8/22/2022,30788362,1035,505,487,94%
8/22/2022,30788164,1023,110,804,95%
8/22/2022,30788164,1058,701,992,92%
8/22/2022,30788369,1033,608,595,94%
8/22/2022,30788253,1047,608,949,85%
8/22/2022,30788164,1024,705,88,94%
8/22/2022,30788164,1044,614,686,87%
8/22/2022,30788362,1006,302,744,92%
8/22/2022,30788253,1056,504,871,95%
8/22/2022,30788253,1015,509,436,91%
8/22/2022,30788369,1025,114,276,85%
8/22/2022,30788336,1020,101,239,87%
8/23/2022,30788253,1056,602,960,92%
8/23/2022,30788253,1007,617,359,95%
8/23/2022,30788369,1039,501,921,85%
8/23/2022,30788369,1042,301,577,95%
8/23/2022,30788362,1038,308,505,86%
8/23/2022,30788336,1056,609,983,91%
8/23/2022,30788164,1056,414,297,95%
8/23/2022,30788216,1053,310,334,87%
8/23/2022,30788362,1058,607,470,85%
8/23/2022,30788362,1046,404,318,87%
8/23/2022,30788253,1044,420,716,86%
8/23/2022,30788164,1027,208,608,90%
8/23/2022,30788216,1065,412,449,87%
8/23/2022,30788216,1065,412,933,86%
8/23/2022,30788164,1027,208,484,94%
8/23/2022,30788216,1065,412,839,89%
8/23/2022,30788164,1027,208,396,92%
8/23/2022,30788369,1061,601,863,93%
8/23/2022,30788369,1045,701,30,90%
8/23/2022,30788216,1064,618,296,90%
8/23/2022,30788369,1038,502,645,85%
8/23/2022,30788336,1022,211,91,86%
8/23/2022,30788216,1042,605,219,85%
8/23/2022,30788362,1030,604,791,85%
8/23/2022,30788369,1025,605,440,93%
8/23/2022,30788164,1048,504,678,94%
8/23/2022,30788362,1035,403,786,85%
8/23/2022,30788253,1040,608,750,89%
8/23/2022,30788216,1034,512,560,88%
8/23/2022,30788164,1019,712,704,86%
8/23/2022,30788369,1067,519,29,91%
8/23/2022,30788336,1026,506,866,87%
8/23/2022,30788369,1029,601,985,90%
8/23/2022,30788336,1024,618,243,85%
8/23/2022,30788362,1037,615,624,91%
8/23/2022,30788362,1006,511,226,91%
8/23/2022,30788164,1042,211,971,87%
8/23/2022,30788253,1045,512,645,93%
8/23/2022,30788253,1005,612,424,87%
8/23/2022,30788253,1035,620,938,95%
8/23/2022,30788253,1028,403,398,92%
8/23/2022,30788216,1038,114,217,91%
8/23/2022,30788253,1027,404,228,92%
8/23/2022,30788216,1031,609,597,92%
8/23/2022,30788369,1065,618,679,92%
8/23/2022,30788369,1015,610,854,92%
8/23/2022,30788164,1017,214,522,95%
8/23/2022,30788369,1012,314,889,85%
8/23/2022,30788369,1024,619,467,91%
8/23/2022,30788253,1023,215,360,85%
8/23/2022,30788253,1039,601,314,90%
8/23/2022,30788253,1015,608,316,93%
8/23/2022,30788369,1050,618,30,90%
8/23/2022,30788369,1045,503,954,86%
8/23/2022,30788164,1031,514,470,95%
8/23/2022,30788164,1028,713,970,92%
8/23/2022,30788362,1007,11,258,94%
8/23/2022,30788164,1032,517,223,86%
8/23/2022,30788164,1029,313,59,93%
8/23/2022,30788164,1049,212,946,94%
8/23/2022,30788369,1028,609,575,92%
8/24/2022,30788369,1032,710,76,93%
8/24/2022,30788369,1040,602,462,95%
8/24/2022,30788369,1070,309,72,92%
8/24/2022,30788216,1026,612,561,95%
8/24/2022,30788362,1047,708,891,91%
8/24/2022,30788164,1062,611,167,85%
8/24/2022,30788164,1017,613,618,90%
8/24/2022,30788336,1031,414,994,94%
8/24/2022,30788164,1016,401,197,90%
8/24/2022,30788253,1027,518,987,90%
8/24/2022,30788369,1003,606,273,85%
8/24/2022,30788253,1006,307,969,87%
8/24/2022,30788164,1034,616,511,85%
8/24/2022,30788362,1018,605,758,90%
8/24/2022,30788369,1038,603,386,90%
8/24/2022,30788336,1015,503,769,93%
8/24/2022,30788164,1018,604,234,85%
8/24/2022,30788164,1012,618,392,94%
8/24/2022,30788216,1007,701,390,94%
8/24/2022,30788336,1016,202,252,85%
8/24/2022,30788369,1066,315,908,92%
8/24/2022,30788369,1043,617,92,85%
8/24/2022,30788362,1001,320,168,88%
8/24/2022,30788336,1016,202,259,86%
8/24/2022,30788369,1066,315,770,88%
8/24/2022,30788369,1043,617,955,88%
8/24/2022,30788362,1001,320,576,91%
8/24/2022,30788336,1016,202,271,95%
8/24/2022,30788369,1066,315,227,91%
8/24/2022,30788369,1043,617,759,95%
8/24/2022,30788362,1001,320,486,86%
8/24/2022,30788253,1057,720,149,93%
8/24/2022,30788362,1059,504,111,88%
8/24/2022,30788362,1024,102,698,92%
8/24/2022,30788216,1064,1,566,87%
8/24/2022,30788369,1022,618,949,92%
8/24/2022,30788253,1027,516,158,91%
8/24/2022,30788164,1056,606,445,94%
8/24/2022,30788369,1011,614,215,85%
8/24/2022,30788164,1022,403,922,91%
8/24/2022,30788253,1056,606,552,89%
8/24/2022,30788253,1038,202,656,95%
8/24/2022,30788253,1057,613,362,88%
8/24/2022,30788253,1003,316,965,94%
8/24/2022,30788362,1042,616,231,90%
8/24/2022,30788164,1062,520,460,94%
8/24/2022,30788369,1011,712,882,86%
8/24/2022,30788164,1002,520,633,92%
8/24/2022,30788164,1065,609,851,87%
8/24/2022,30788369,1018,614,93,86%
8/24/2022,30788216,1031,611,985,92%
8/24/2022,30788253,1013,602,559,85%
8/24/2022,30788164,1017,415,952,91%
8/24/2022,30788362,1057,503,540,91%
8/24/2022,30788164,1037,620,225,87%
8/24/2022,30788253,1058,501,965,88%
8/24/2022,30788253,1040,612,503,90%
8/24/2022,30788164,1030,716,71,90%
8/24/2022,30788336,1051,116,869,86%
8/24/2022,30788369,1010,320,881,95%
8/24/2022,30788164,1065,504,131,85%
8/25/2022,30788164,1063,18,368,93%
8/25/2022,30788216,1030,720,194,89%
8/25/2022,30788216,1034,611,632,95%
8/25/2022,30788336,1063,618,454,86%
8/25/2022,30788253,1012,401,623,92%
8/25/2022,30788164,1015,505,203,90%
8/25/2022,30788369,1067,519,838,87%
8/25/2022,30788369,1042,502,437,89%
8/25/2022,30788253,1069,409,990,89%
8/25/2022,30788216,1049,516,871,86%
8/25/2022,30788369,1063,415,169,95%
8/25/2022,30788362,1070,411,357,88%
8/25/2022,30788369,1011,615,600,94%
8/25/2022,30788164,1059,506,69,93%
8/25/2022,30788336,1066,516,815,93%
8/25/2022,30788216,1011,303,746,93%
8/25/2022,30788216,1019,313,242,92%
8/25/2022,30788336,1001,305,721,85%
8/25/2022,30788369,1052,518,651,85%
8/25/2022,30788362,1050,618,378,85%
8/25/2022,30788369,1031,606,403,86%
8/25/2022,30788164,1005,618,530,85%
8/25/2022,30788253,1019,514,763,86%
8/25/2022,30788369,1058,401,800,87%
8/25/2022,30788164,1035,416,959,88%
8/25/2022,30788336,1015,513,555,89%
8/25/2022,30788336,1058,605,74,87%
8/25/2022,30788369,1045,517,490,87%
8/25/2022,30788369,1009,508,776,86%
8/25/2022,30788253,1052,505,154,92%
8/25/2022,30788164,1002,610,590,93%
8/25/2022,30788164,1010,317,997,87%
8/25/2022,30788216,1037,606,657,88%
8/25/2022,30788164,1062,606,730,88%
8/25/2022,30788253,1044,604,917,85%
8/25/2022,30788369,1017,504,541,85%
8/25/2022,30788362,1028,601,11,88%
8/25/2022,30788164,1050,614,653,95%
8/25/2022,30788216,1009,608,434,93%
8/25/2022,30788164,1038,516,760,88%
8/25/2022,30788362,1007,507,828,92%
8/25/2022,30788369,1041,517,333,93%
8/25/2022,30788216,1050,312,803,90%
8/25/2022,30788362,1016,604,909,94%
8/25/2022,30788216,1035,604,139,95%
8/25/2022,30788253,1044,220,785,86%
8/25/2022,30788253,1010,603,145,87%
8/25/2022,30788369,1015,117,263,87%
8/25/2022,30788216,1007,614,262,87%
8/25/2022,30788369,1002,510,304,92%
8/25/2022,30788362,1050,505,66,94%
8/25/2022,30788362,1028,611,807,89%
8/25/2022,30788253,1037,715,372,87%
8/25/2022,30788369,1060,615,921,91%
8/25/2022,30788164,1049,510,558,89%
8/25/2022,30788253,1005,419,102,92%
8/25/2022,30788253,1014,304,972,88%
8/25/2022,30788164,1048,504,282,94%
8/25/2022,30788336,1055,306,59,92%
8/25/2022,30788164,1048,504,276,87%
8/25/2022,30788336,1055,306,919,91%
8/26/2022,30788253,1005,419,79,87%
8/26/2022,30788253,1014,304,326,85%
8/26/2022,30788164,1048,504,474,88%
8/26/2022,30788336,1055,306,697,85%
8/26/2022,30788253,1005,419,184,95%
8/26/2022,30788253,1014,304,826,92%
8/26/2022,30788164,1048,504,122,90%
8/26/2022,30788253,1013,603,180,94%
8/26/2022,30788336,1067,616,747,87%
8/26/2022,30788253,1025,415,888,85%
8/26/2022,30788216,1043,602,621,89%
8/26/2022,30788362,1035,618,475,86%
8/26/2022,30788369,1026,618,160,93%
8/26/2022,30788369,1001,618,890,85%
8/26/2022,30788164,1017,610,551,88%
8/26/2022,30788336,1033,601,742,92%
8/26/2022,30788253,1032,501,830,95%
8/26/2022,30788369,1011,405,470,85%
8/26/2022,30788164,1057,420,98,86%
8/26/2022,30788253,1029,515,114,93%
8/26/2022,30788253,1036,701,37,93%
8/26/2022,30788336,1002,605,512,89%
8/26/2022,30788362,1016,317,38,92%
8/26/2022,30788369,1068,501,841,94%
8/26/2022,30788369,1015,503,193,90%
8/26/2022,30788164,1056,519,194,89%
8/26/2022,30788164,1052,407,862,95%
8/26/2022,30788369,1062,420,774,91%
8/26/2022,30788336,1022,616,758,85%
8/26/2022,30788216,1029,309,923,95%
8/26/2022,30788369,1050,709,728,85%
8/26/2022,30788362,1047,303,628,90%
8/26/2022,30788216,1031,611,431,95%
8/26/2022,30788369,1010,610,512,94%
8/26/2022,30788369,1061,318,458,91%
